poverty,deep_poverty,age_group,st,price,base_poverty,base_deep_poverty,poverty_chg,deep_poverty_chg,state_abbr,state_name
0.09785175507396963,0.039185490298882096,All,10.0,230,0.13565220529159605,0.051265587007581104,-0.2786571006079194,-0.23563753804111542,DE,Delaware
0.09689230968434884,0.03766672220978104,All,10.0,235,0.13565220529159605,0.051265587007581104,-0.285729933574832,-0.26526302714117134,DE,Delaware
0.09646671499271395,0.03731117552225563,All,10.0,240,0.13565220529159605,0.051265587007581104,-0.28886732961435846,-0.2721984141771733,DE,Delaware
0.09512731224746898,0.03695775150152142,All,10.0,245,0.13565220529159605,0.051265587007581104,-0.29874112961905286,-0.27909239591743784,DE,Delaware
0.09486940823233862,0.037057516840707655,All,10.0,250,0.13565220529159605,0.051265587007581104,-0.3006423446754243,-0.2771463470177835,DE,Delaware
0.09466138688680137,0.037077682175224023,All,10.0,255,0.13565220529159605,0.051265587007581104,-0.3021758350089584,-0.2767529967082789,DE,Delaware
0.09250475742694576,0.03713605551198192,All,10.0,260,0.13565220529159605,0.051265587007581104,-0.31807406132396554,-0.2756143510755026,DE,Delaware
0.09149755203452305,0.03642708480372231,All,10.0,265,0.13565220529159605,0.051265587007581104,-0.32549897115316917,-0.289443719851769,DE,Delaware
0.09135957869309529,0.03645998613898585,All,10.0,270,0.13565220529159605,0.051265587007581104,-0.32651608208867644,-0.2888019377678406,DE,Delaware
0.08951816525173237,0.03653003414309534,All,10.0,275,0.13565220529159605,0.051265587007581104,-0.34009060111256284,-0.2874355630085088,DE,Delaware
0.08955212792039151,0.03644406613805188,All,10.0,280,0.13565220529159605,0.051265587007581104,-0.33984023534382257,-0.28911247748587043,DE,Delaware
0.08934092257466746,0.036651026150193534,All,10.0,285,0.13565220529159605,0.051265587007581104,-0.3413971974681762,-0.2850754611514813,DE,Delaware
0.08988220260642256,0.03674017815542378,All,10.0,290,0.13565220529159605,0.051265587007581104,-0.3374069930288781,-0.2833364387305136,DE,Delaware
0.08869244786995695,0.03690680749853271,All,10.0,295,0.13565220529159605,0.051265587007581104,-0.3461776188650607,-0.2800861230151336,DE,Delaware
0.08847062919027691,0.03628911146229454,All,10.0,300,0.13565220529159605,0.051265587007581104,-0.34781282029214555,-0.29213506407469514,DE,Delaware
0.0857292050294467,0.035769058098451406,All,10.0,305,0.13565220529159605,0.051265587007581104,-0.3680220321876492,-0.30227936153033974,DE,Delaware
0.08594677837554433,0.03597707944398866,All,10.0,310,0.13565220529159605,0.051265587007581104,-0.36641812648165684,-0.2982216425480819,DE,Delaware
0.08581729570128135,0.0358953567725276,All,10.0,315,0.13565220529159605,0.051265587007581104,-0.3673726459749791,-0.2998157464339688,DE,Delaware
0.08581729570128135,0.035717052762067096,All,10.0,320,0.13565220529159605,0.051265587007581104,-0.3673726459749791,-0.30329379127590417,DE,Delaware
0.08531103967158099,0.035772242098638204,All,10.0,325,0.13565220529159605,0.051265587007581104,-0.3711046607152637,-0.3022172535867337,DE,Delaware
0.08532165300553697,0.035532380751233,All,10.0,330,0.13565220529159605,0.051265587007581104,-0.3710264214125324,-0.30689605200505143,DE,Delaware
0.08445772762152003,0.035349831407190106,All,10.0,335,0.13565220529159605,0.051265587007581104,-0.3773951006548629,-0.31045690743846144,DE,Delaware
0.08434204228139981,0.035377426075475664,All,10.0,340,0.13565220529159605,0.051265587007581104,-0.37824790905463457,-0.30991863859387614,DE,Delaware
0.08443331695342127,0.03432882868062462,All,10.0,345,0.13565220529159605,0.051265587007581104,-0.37757505105114497,-0.3303728546881146,DE,Delaware
0.0842316636082576,0.03427151667726231,All,10.0,350,0.13565220529159605,0.051265587007581104,-0.3790615978030404,-0.33149079767302236,DE,Delaware
0.0842316636082576,0.03420995934031761,All,10.0,355,0.13565220529159605,0.051265587007581104,-0.3790615978030404,-0.33269155124940486,DE,Delaware
0.08368613824292011,0.034067740665307454,All,10.0,360,0.13565220529159605,0.051265587007581104,-0.383083097963431,-0.33546570606380555,DE,Delaware
0.08362670357276661,0.033122092609829436,All,10.0,365,0.13565220529159605,0.051265587007581104,-0.3835212380587265,-0.35391176531478374,DE,Delaware
0.0836893222431069,0.03281855125868834,All,10.0,370,0.13565220529159605,0.051265587007581104,-0.3830596261726116,-0.35983272260522114,DE,Delaware
0.08361821290560183,0.032738951254018475,All,10.0,375,0.13565220529159605,0.051265587007581104,-0.3835838295009115,-0.36138542119537087,DE,Delaware
0.08345689022947089,0.032372791232537085,All,10.0,380,0.13565220529159605,0.051265587007581104,-0.38477306690242785,-0.36852783471005945,DE,Delaware
0.08248046350552053,0.03250545790698686,All,10.0,385,0.13565220529159605,0.051265587007581104,-0.3919710827537105,-0.3659400037264766,DE,Delaware
0.0824337648361142,0.03253517524206361,All,10.0,390,0.13565220529159605,0.051265587007581104,-0.3923153356857284,-0.36536032958615416,DE,Delaware
0.08131299677036248,0.03253517524206361,All,10.0,395,0.13565220529159605,0.051265587007581104,-0.40057740605415726,-0.36536032958615416,DE,Delaware
0.08108693275710005,0.03246406590455853,All,10.0,400,0.13565220529159605,0.051265587007581104,-0.4022439032023347,-0.3667474069933544,DE,Delaware
0.18854872922908877,0.09405635868236913,All,11.0,0,0.18854872922908877,0.09405635868236913,0.0,0.0,DC,District of Columbia
0.18801766979569298,0.09366560756518302,All,11.0,5,0.18854872922908877,0.09405635868236913,-0.0028165633126625567,-0.004154435943088952,DC,District of Columbia
0.18801766979569298,0.09351926448268474,All,11.0,10,0.18854872922908877,0.09405635868236913,-0.0028165633126625567,-0.005710344385095323,DC,District of Columbia
0.18332563900631538,0.09211014655429932,All,11.0,15,0.18854872922908877,0.09405635868236913,-0.0277015403080616,-0.02069197824936242,DC,District of Columbia
0.18300730508459234,0.09211014655429932,All,11.0,20,0.18854872922908877,0.09405635868236913,-0.029389877975595002,-0.02069197824936242,DC,District of Columbia
0.18227106359738454,0.08872011659168469,All,11.0,25,0.18854872922908877,0.09405635868236913,-0.03329465893178629,-0.05673451710697275,DC,District of Columbia
0.1817958257521582,0.08786770585342156,All,11.0,30,0.18854872922908877,0.09405635868236913,-0.035815163032606456,-0.06579728277432906,DC,District of Columbia
0.18046666847709655,0.08661398315696729,All,11.0,35,0.18854872922908877,0.09405635868236913,-0.0428645729145829,-0.07912676643729044,DC,District of Columbia
0.17865925597366428,0.08658833540024079,All,11.0,40,0.18854872922908877,0.09405635868236913,-0.05245049009801961,-0.07939945142197202,DC,District of Columbia
0.17748398523896167,0.08111480237649096,All,11.0,45,0.18854872922908877,0.09405635868236913,-0.05868373674734939,-0.1375936352116517,DC,District of Columbia
0.17748398523896167,0.08111480237649096,All,11.0,50,0.18854872922908877,0.09405635868236913,-0.05868373674734939,-0.1375936352116517,DC,District of Columbia
0.17675377851804244,0.08111480237649096,All,11.0,55,0.18854872922908877,0.09405635868236913,-0.06255651130226036,-0.1375936352116517,DC,District of Columbia
0.17385407331637565,0.08144671452236334,All,11.0,60,0.18854872922908877,0.09405635868236913,-0.07793558711742343,-0.13406477070400846,DC,District of Columbia
0.17374846490632534,0.0813275278881637,All,11.0,65,0.18854872922908877,0.09405635868236913,-0.0784956991398279,-0.1353319538681167,DC,District of Columbia
0.1727135024878324,0.08097449406028127,All,11.0,70,0.18854872922908877,0.09405635868236913,-0.08398479695939187,-0.13908538248079183,DC,District of Columbia
0.1727135024878324,0.08041627817858683,All,11.0,75,0.18854872922908877,0.09405635868236913,-0.08398479695939187,-0.14502029097091895,DC,District of Columbia
0.1720602390370927,0.08007682257485373,All,11.0,80,0.18854872922908877,0.09405635868236913,-0.08744948989797952,-0.14862935694464496,DC,District of Columbia
