poverty,deep_poverty,age_group,st,price,base_poverty,base_deep_poverty,poverty_chg,deep_poverty_chg,state_abbr,state_name
0.15328968665536333,0.056552788721101165,All,0.0,0,0.15328968665536333,0.056552788721101165,0.0,0.0,US,US
0.15282278823814383,0.05627407754451351,All,0.0,5,0.15328968665536333,0.056552788721101165,-0.003045856687470594,-0.004928336566427549,US,US
0.1522818384582749,0.05598188054544903,All,0.0,10,0.15328968665536333,0.056552788721101165,-0.006574794554537466,-0.010095137455867209,US,US
0.1517083384222489,0.05572483819912025,All,0.0,15,0.15328968665536333,0.056552788721101165,-0.010316077145292368,-0.014640312895338958,US,US
0.15115042088897795,0.05548413992999718,All,0.0,20,0.15328968665536333,0.056552788721101165,-0.013955705782053185,-0.018896482654006563,US,US
0.1505638706635976,0.055240144638971866,All,0.0,25,0.15328968665536333,0.056552788721101165,-0.01778212253701117,-0.02321095231223358,US,US
0.1499766873598669,0.05500748834532525,All,0.0,30,0.15328968665536333,0.056552788721101165,-0.02161266923941818,-0.02732491908395185,US,US
0.14946520079568545,0.05475166827897933,All,0.0,35,0.15328968665536333,0.056552788721101165,-0.024949400987923975,-0.03184848144278685,US,US
0.14889266291338962,0.05451148399425932,All,0.0,40,0.15328968665536333,0.056552788721101165,-0.028684406876369972,-0.036095562623955746,US,US
0.14844226840998895,0.054288709364165896,All,0.0,45,0.15328968665536333,0.056552788721101165,-0.031622598696236404,-0.0400347959514592,US,US
0.14795535280751296,0.05404078083883699,All,0.0,50,0.15328968665536333,0.056552788721101165,-0.03479903941511342,-0.044418815394808076,US,US
0.14752332384436637,0.053853790805778054,All,0.0,55,0.15328968665536333,0.056552788721101165,-0.03761742186844774,-0.04772528422309352,US,US
0.1470023128984731,0.05362924543673525,All,0.0,60,0.15328968665536333,0.056552788721101165,-0.041016286836217164,-0.051695828808439814,US,US
0.14649278825036674,0.05338850955899735,All,0.0,65,0.15328968665536333,0.056552788721101165,-0.044340219836692896,-0.05595266358497275,US,US
0.14593504935801624,0.05319075092588495,All,0.0,70,0.15328968665536333,0.056552788721101165,-0.04797868309224418,-0.05944954919547163,US,US
0.1453925952335531,0.05296772557169247,All,0.0,75,0.15328968665536333,0.056552788721101165,-0.05151743469581893,-0.06339321597541347,US,US
0.14481491123912457,0.05271352267578522,All,0.0,80,0.15328968665536333,0.056552788721101165,-0.05528601174123571,-0.0678881825660248,US,US
0.14435893812452033,0.05250109354882812,All,0.0,85,0.15328968665536333,0.056552788721101165,-0.058260596167319045,-0.07164448056230444,US,US
0.1438222882629498,0.05233235936423011,All,0.0,90,0.15328968665536333,0.056552788721101165,-0.061761483104201265,-0.07462813863494433,US,US
0.14332665999803249,0.0521266120345123,All,0.0,95,0.15328968665536333,0.056552788721101165,-0.06499476171368546,-0.07826628512374945,US,US
0.14281806929719507,0.051971006390549856,All,0.0,100,0.15328968665536333,0.056552788721101165,-0.06831260201941236,-0.08101779654310381,US,US
0.14237776643878042,0.05180012224680258,All,0.0,105,0.15328968665536333,0.056552788721101165,-0.07118496002353936,-0.0840394714704007,US,US
0.1418585230977852,0.05163586348737227,All,0.0,110,0.15328968665536333,0.056552788721101165,-0.07457229385091291,-0.08694399241702244,US,US
0.14140920670801044,0.05148162742380082,All,0.0,115,0.15328968665536333,0.056552788721101165,-0.07750345249294832,-0.08967128610243358,US,US
0.14093502162166274,0.05128119231093125,All,0.0,120,0.15328968665536333,0.056552788721101165,-0.08059684446662885,-0.0932154988177083,US,US
0.14039389633492444,0.051109270796224175,All,0.0,125,0.15328968665536333,0.056552788721101165,-0.0841269272696219,-0.09625551715446856,US,US
0.13990381220664685,0.05091568358530945,All,0.0,130,0.15328968665536333,0.056552788721101165,-0.08732403817101886,-0.09967864120002945,US,US
0.13947100913284477,0.05073083410924607,All,0.0,135,0.15328968665536333,0.056552788721101165,-0.09014747060959605,-0.1029472594281241,US,US
0.13899439202273636,0.05058731963495949,All,0.0,140,0.15328968665536333,0.056552788721101165,-0.0932567281239648,-0.10548496760365444,US,US
0.13851364109904526,0.05046758007336373,All,0.0,145,0.15328968665536333,0.056552788721101165,-0.09639295296844475,-0.10760227365174835,US,US
0.13808536986333297,0.05031461956864614,All,0.0,150,0.15328968665536333,0.056552788721101165,-0.09918682152579361,-0.11030701214788041,US,US
0.13764076081851767,0.05020473973224489,All,0.0,155,0.15328968665536333,0.056552788721101165,-0.10208727135067264,-0.11224997267884818,US,US
0.13716894194085458,0.05008405682122644,All,0.0,160,0.15328968665536333,0.056552788721101165,-0.10516522713463783,-0.1143839595917413,US,US
0.13670420288493806,0.04996757353886693,All,0.0,165,0.15328968665536333,0.056552788721101165,-0.10819699702116237,-0.11644368617629519,US,US
0.13631009907582156,0.049802117571863744,All,0.0,170,0.15328968665536333,0.056552788721101165,-0.11076797108807768,-0.1193693768583085,US,US
0.13591898201753475,0.049667701248320824,All,0.0,175,0.15328968665536333,0.056552788721101165,-0.11331946079896837,-0.12174620612849374,US,US
0.13549155070755436,0.04949136698947082,All,0.0,180,0.15328968665536333,0.056552788721101165,-0.11610785002009938,-0.12486425322816241,US,US
0.1350653260073005,0.04930375014616433,All,0.0,185,0.15328968665536333,0.056552788721101165,-0.11888836780674039,-0.12818180568754245,US,US
0.1346144551281117,0.04919552508881666,All,0.0,190,0.15328968665536333,0.056552788721101165,-0.12182966730983402,-0.13009550543241977,US,US
0.1342094510887897,0.049070777313342744,All,0.0,195,0.15328968665536333,0.056552788721101165,-0.12447175007586231,-0.1323013696929628,US,US
